Date,Time,CO_GT,PT08_S1_CO,NMHC_GT,C6H6_GT,PT08_S2_NMHC,NOx_GT,PT08_S3_NOx,NO2_GT,PT08_S4_NO2,PT08_S5_O3,Temperature,Humidity,Absolute_Humidity
2023-01-02,00:00:00,4.56069984217036,1916.399733670151,267.5173276296646,2.8292828073357814,1509.6381963668255,1863.8221455819726,636.0813241217463,309.8254778450016,845.1267377862125,1276.4584035341518,32.08246433011256,46.82615878222663,1.1592387688547956
2023-01-02,01:00:00,7.851759613930136,1211.3213249861956,204.06311638482046,18.69605235064068,1736.5256708740242,1078.796547880723,894.043215502903,256.8039622651427,1109.1231988396567,1072.9370285679033,14.564436607585495,55.31732847837074,0.5906703844779053
2023-01-02,02:00:00,1.9967378215835974,1793.0639764839702,392.32838599229194,47.22242913471517,1095.4882433112111,554.8633358466222,1812.1490938309903,39.233161447168,1739.3260636628302,1346.4515970047453,37.366888659988,21.950763741698232,1.623673368538806
2023-01-02,03:00:00,5.142344384136116,1766.8240978026056,492.51883619889867,32.08671986492791,734.4754560632913,153.01203841120787,693.3538776102484,492.4745498307398,841.4488037290885,671.7993024895223,36.78387818769657,47.53328388539189,1.3477598843359062
2023-01-02,04:00:00,5.924145688620425,978.6507098648834,202.61202497769912,33.57395743336035,1606.9264210963881,1465.8654603935086,1579.9952039411694,204.07093883602042,1286.654518786624,1995.4857542188265,29.61703439107772,76.49017733741965,1.1718370172666948
2023-01-02,05:00:00,0.46450412719997725,1743.373211226016,361.6698405896298,31.614107681881993,1040.7117577123308,286.54084611079156,651.7484294196548,93.06954268009606,1709.1451219411213,1138.3338165450764,30.167024494018154,11.238596731001227,0.9639033181882846
2023-01-02,06:00:00,6.075448519014383,555.511452073239,179.23905310389605,9.949606947971839,1506.9062378436988,640.411500130336,1434.706780621738,340.0202505902992,1030.2162126925682,1022.3459595610531,10.160174259090656,31.833372825949702,1.2535977917653036
2023-01-02,07:00:00,1.7052412368729153,1394.4048177230795,326.13210182864395,20.916693205114008,905.9659129726485,1088.3182703736,1034.1009486787173,156.45837876582047,1463.3144555040462,1565.3147724743974,39.546146983408065,10.196366915507538,1.0080194066855463
2023-01-02,08:00:00,0.6505159298527952,845.0132559315546,285.5729946753345,37.54698991816591,621.844452210009,1150.612346170508,1683.3709444488006,301.17357004690285,868.4473610732218,1045.8491097429987,36.33497810727443,43.256904731987866,1.6355178016210403
2023-01-02,09:00:00,9.488855372533333,680.8503286659183,488.8021318526148,5.068644877657958,1988.8726932316451,1221.1372341249153,850.5356732380454,301.6485957654038,663.9191680522399,1749.9114575431365,36.853186771902756,68.26524083949877,1.3158405447389616
2023-01-02,10:00:00,9.656320330745594,615.4298024438137,343.41090907858666,13.892638804485614,734.3022618958989,374.19789418191624,1458.8027440849396,233.9503140333772,1691.5763376392845,1181.406086540638,29.777336111526157,73.90174632917028,1.815271661231168
2023-01-02,11:00:00,8.08397348116461,1544.4331638172096,239.8025488347275,13.815955423292682,1982.6314909452215,790.487939402215,853.5238018638274,421.33693546162044,648.4529351130602,1579.3376198981523,20.343607859636094,85.61518089016053,1.315315871974163
2023-01-02,12:00:00,3.0461376917337066,1009.8124456520992,145.63831395517334,21.6009463797253,1965.919898849671,1253.528742878085,1570.4904246682306,147.18418954661266,907.0720926193769,661.1798246628298,36.80945947271442,58.68036903766292,0.857393620009895
2023-01-02,13:00:00,0.9767211400638387,1587.1501572931422,160.49873149397382,49.01843704710925,1690.7271558620594,1941.1467860358803,1810.5170518411232,235.3436439765124,1782.66413299616,1769.1787783326677,18.745507844535773,30.370149332231637,1.7766378233482167
2023-01-02,14:00:00,6.842330265121569,598.0345111984136,190.12677198049403,3.375127334191097,1489.1344431229963,1468.8807185143928,690.2026986901401,278.0922217236663,1019.7039306180008,1603.5769801671647,26.881346300266085,83.93183593093592,1.3358285673950658
2023-01-02,15:00:00,4.4015249373960135,972.9355067459155,200.3866645361192,25.935049719029752,1366.710575376627,1849.0773263332178,1799.8935328932553,338.53986596830384,1959.5680242712417,817.5751676929485,12.991929170316471,72.02526031043008,0.8102615572153419
2023-01-02,16:00:00,1.2203823484477883,1309.2369385630059,440.2464231364551,8.968234100610523,1799.152318066752,1536.3135137126453,1390.3628816214468,396.306488242683,1969.6015021607896,717.92901461868,37.6586689039825,55.95427864025156,1.4352617149343332
2023-01-02,17:00:00,4.951769101112702,1686.0847472584453,324.48911531300996,48.53382727048721,934.1592824292319,1203.8480893401809,690.665736300536,209.5074957815629,902.414030680335,974.4385230884366,14.223113733136401,65.65121725751487,1.0365751474136413
2023-01-02,18:00:00,0.34388521115218396,978.1287543981049,309.35636454974656,5.66517523637321,1201.5218187273156,424.44556981587186,1141.3127830395679,330.1025331663661,561.4673333748357,1964.1058790478564,16.74690417191222,83.94530840059433,1.7666084184380986
2023-01-02,19:00:00,9.093204020787821,1438.8370646555136,145.90754874768697,20.180050118079564,1429.084954049753,1350.0370211904005,741.2904402276469,92.29325747288918,1557.5949263080686,885.2473618505879,26.74402474384645,66.99152227783372,1.1799496079698142
2023-01-02,20:00:00,2.587799816000169,1828.9666223542806,444.055877339774,36.89424924173031,1116.7857138042366,1265.5901536218187,1550.5218332998543,467.67108826038975,1176.4797539725155,1184.1908134199498,32.92279000638945,39.46996060677872,1.589662037161125
2023-01-02,21:00:00,6.62522284353982,1423.7947822734568,389.1257212833935,35.227721401372264,1141.229681135402,1224.8148823916695,1638.3022016269244,203.8682270820817,651.1292659393645,545.0303385760045,28.58053917808897,67.04225618312773,0.6433043114543557
2023-01-02,22:00:00,3.1171107608941098,849.4392121304506,127.06734476000064,21.136431844696613,995.4270012531266,1005.0824425770695,658.6947804091984,370.17028254869047,1561.2842284670642,1095.8412943493488,16.964017384004684,13.22225301883103,1.0940365194535193
2023-01-02,23:00:00,5.200680211778108,536.6011723348071,383.1340388919075,17.326208397635913,1346.347725026804,1080.8803777790874,1259.2097790419666,29.76371930344527,546.7623636678818,1356.9800231496542,10.02829127582471,40.9132449464465,1.974862154708598
2023-01-03,00:00:00,5.4671027934327965,1805.1483108513949,317.41528693705845,19.88061892764353,1775.861792022674,702.162927880303,1721.9375840388757,118.48982859430735,1805.2950357383631,1929.6869187619477,32.71451740922318,42.50584254764634,1.7126904342157225
2023-01-03,01:00:00,1.8485445552552704,531.9041162755807,132.6901382987113,13.213813157931964,802.2925670094693,1062.6597506524913,1904.2445623264948,253.79962127531743,707.9787936699556,1275.1040674100966,39.556219777332814,23.347058753666772,0.739911203550393
2023-01-03,02:00:00,9.695846277645586,1812.052509026299,283.3202566114626,10.26664693533999,1901.6495581301622,435.2340160730326,1270.276800112655,441.56118451152633,690.9678181200875,1728.6609892665317,34.29739360918271,11.846838444141614,0.9166460742158826
2023-01-03,03:00:00,7.7513282336111455,1293.405701040818,293.8785148520188,24.1519848779445,1533.6314806223445,1620.0900748527347,1925.4188354171106,273.082471976325,763.5084469528767,1320.6914638533508,23.80619854469846,20.670498931019424,0.9947237132845417
2023-01-03,04:00:00,9.394989415641891,1908.6015477693443,166.30981606531032,13.426687803380366,1734.9098190200452,412.2650616624802,1303.5334556840448,466.33783150106194,1940.3995377380998,561.1775201532771,37.113017841973196,62.36971966376441,1.4755483407431687
2023-01-03,05:00:00,8.948273504276488,1698.174853660498,478.2792588001129,14.373083244862507,1334.2860389450175,215.6842652844595,1091.285741899862,252.22251035974224,1539.754040380769,972.512412784661,22.2954301935505,74.183105309095,1.6354921392344832
2023-01-03,06:00:00,5.978999788110851,1996.9011658000063,439.99014859226475,32.837803173727856,1669.2750521360952,900.6797513964568,1772.3046928293431,255.41556643325598,1702.057303195455,1363.3242617466549,25.748022527304027,89.05627941815793,1.6242899132118647
2023-01-03,07:00:00,9.218742350231167,1026.0677231775653,367.6089349316433,48.42686658499461,524.3005960092008,1333.6995070368207,1239.4740656871336,77.47845848025531,1096.4524785991296,1925.8909488966865,24.3138930218705,37.70908024867954,1.264811084459604
2023-01-03,08:00:00,0.884925020519195,1650.7824333966903,284.9182244002429,30.181860027968753,1727.570637169303,903.5478086204057,1207.8537658467844,405.27499719306553,1004.4690912574333,1788.69553962685,23.428716179965747,57.95033778088814,1.7162308067572267
2023-01-03,09:00:00,1.959828624191452,1102.8963704138632,264.70621663380336,3.848973353248314,560.2082886280498,589.6705573050518,1235.4687341147423,138.54339798419,851.726010174755,842.5334212682715,33.25572307881717,84.97159734520976,1.1556171241362125
2023-01-03,10:00:00,0.45227288910538066,1219.8134304558632,360.38938686038165,3.779180692703349,1834.8700645442937,1138.4338085863594,1770.1775028046181,451.81399489871126,1220.9720424686134,830.1647450287453,25.80306721808476,23.36334250705221,0.6858208479433429
2023-01-03,11:00:00,3.2533033076326436,1441.2581948275551,318.1727477627622,47.5711610422783,1987.944120857965,726.6545540537899,1747.9123125320782,457.19562575859015,1327.7431003012528,801.7594506708512,19.50151366075648,67.41164690741941,1.34666276248072
2023-01-03,12:00:00,3.8867728968948203,1810.515671279508,124.90924235275425,14.864539515366681,941.1011932651668,1869.0919957469346,1105.2799886603168,472.78885369959187,1447.662265479133,1883.7483444537547,17.74474502975435,70.39829865193306,1.92845207690166
2023-01-03,13:00:00,2.713490317738959,1976.1252037989427,305.0010595081327,4.603349304123771,815.4778344286905,1849.1580222269656,999.9497898057875,269.7106347694832,885.6777559980418,1778.999229652581,11.132419509023002,17.118042869547068,1.6894904770887669
2023-01-03,14:00:00,8.287375091519294,1652.4101207967774,422.5614468931358,29.952229357519077,1648.045045787061,1029.625048945586,1237.892036058694,345.0050166961493,1922.981121354486,1662.3251483794231,27.49585485649138,78.89995081464521,1.3680509715383635
2023-01-03,15:00:00,3.567533266935893,1126.6501732510005,283.6959510387832,31.182438914513305,879.5395113803798,689.3737883356041,1359.1587646056637,393.6876224295985,754.6377473107037,1089.1026713363412,16.898842462031027,75.0484037688675,1.4702084905236454
2023-01-03,16:00:00,2.8093450968738076,1132.0355034156053,120.78263102170737,32.42524100593441,1798.3435747583053,1487.4082072154463,857.5058159419955,82.88701695222349,1948.4797621496184,1256.57105644815,14.444017660491493,12.672240526194756,1.895843040553359
2023-01-03,17:00:00,5.426960831582485,1606.3734523833373,414.5112797536132,13.370101392877064,654.263888236215,121.59023979197995,1690.932627073386,308.4594535987987,522.2841837612557,1196.4976171927292,29.61489891483033,17.28675319040412,1.1425141916524408
2023-01-03,18:00:00,1.4092422497476265,858.1657186524535,180.54551285438976,0.7555342107237517,688.9327945690374,975.79956178512,1229.7241485986342,36.46299262558961,1221.6885377252684,880.097161339059,30.436277734646467,13.930151511348186,0.997091208413956
2023-01-03,19:00:00,8.021969807540398,665.7111696970919,203.4483339552155,48.25076847272359,1968.7273326509235,705.8306188271504,1001.0683226299394,258.8317200265884,1000.0517571748442,1257.5420692231505,32.56464676772998,36.77948254394898,1.9658623475006736
2023-01-03,20:00:00,0.7455064367977082,1031.9332364611648,165.88254137291835,12.544652284555124,1510.758347405007,1845.0449759499816,660.231489445986,94.32448717770916,1173.6851208953763,545.7448217791317,25.107306890157744,50.743119254394095,1.7951647002655
2023-01-03,21:00:00,9.868869366005173,930.8584874811227,232.08602594859903,33.801314402627376,1770.3308366434292,73.40590318173096,858.2677406054104,107.80300446180065,1355.9968684711835,697.7155602461887,36.8216381561166,52.5878182363703,0.9845653769279036
2023-01-03,22:00:00,7.722447692966574,944.4621806839851,402.700602275454,35.331493493935476,986.4940660272771,1127.9890076507806,1923.9217576339756,195.22283201244872,1153.3837370190636,1829.8843942534195,38.09028260194684,31.413340781555412,1.1956708960413842
2023-01-03,23:00:00,1.987156815341724,850.4116265748648,307.7543438015749,30.500370853974285,1514.7256242809067,1494.2939830799207,957.6495302292899,227.56984002392144,1122.2702754523925,1627.519650547135,34.22112819377468,82.92775092482194,1.1226171935116986
2023-01-04,00:00:00,0.05522117123602399,563.1397844545428,181.95250966028502,15.645369710682411,1391.3627409628957,995.7850756718805,753.2889340505529,319.12276377544987,1599.08512311996,1134.3026135886307,29.06780446024562,39.46102318975306,0.7236435180071509
2023-01-04,01:00:00,8.154614284548341,526.8109021001208,451.13203126081635,13.554812688203288,1404.7251801844204,216.53590881730725,1191.0091874824898,55.72564085048752,1528.814412629697,1275.7255434258159,19.11162860773566,13.6440124772282,1.9367289857198886
2023-01-04,02:00:00,7.068573438476172,1981.5835846040472,451.8327419806117,29.883414135135155,1523.7986893065822,1946.2997105544093,960.631615040373,261.7720453939734,1749.9069230537718,1054.998328939966,39.488347648606634,34.01816892331091,1.1064686468296383
2023-01-04,03:00:00,7.2900716804098735,1141.6597006037937,448.23137001840274,43.304781680584576,1363.038759693648,1060.1203411833908,552.7388754067912,107.66006252148854,874.9384718592434,1611.1698007410087,18.22408501575815,52.48875380353244,1.812993623956862
2023-01-04,04:00:00,7.712703466859457,1076.4899707395225,195.51848455261572,47.33668644616978,1143.593553953999,1247.6631764220722,984.7178259191259,295.50808401523614,1414.2927646310955,1676.2807688481194,16.07970765971293,42.65774580705856,0.7840343415209976
2023-01-04,05:00:00,0.7404465173409036,1519.4709240396046,280.49573767239525,5.295290220187882,913.8840415708203,511.38907627963926,1316.1629359092028,325.95421388536806,1377.7921780892807,1644.9277853047386,23.264623413597484,31.907401527940735,1.3218062159558297
2023-01-04,06:00:00,3.5846572854427263,827.3808317975963,493.99586245635004,7.7414306298859925,1652.8719963698031,992.8212659582674,1327.5685580299505,287.22044314536987,1054.6067163090331,1583.9175872516744,11.705217121371653,20.50585998114539,0.5359420776864048
2023-01-04,07:00:00,1.1586905952512971,1924.941775925338,408.80499052399614,47.236812939153985,839.4086450047794,886.8415093187276,1034.838381765333,374.3818450295877,1229.0863128540213,806.7565080391937,39.354833940153725,75.53316000769838,1.646330725763463
2023-01-04,08:00:00,8.631034258755935,1679.517521623328,110.86696849022393,36.82676141673963,1538.5314592316213,196.0468919038683,1170.954134378901,181.09243723563264,970.6732149585931,1006.9549688607182,27.653006692492745,89.69161936993535,1.3713708473694175
2023-01-04,09:00:00,6.232981268275579,634.1165034683893,126.08183650419681,44.149691241488654,849.9992339739899,257.0126894175611,1948.2768773521495,387.2511639839028,712.7665964254778,1204.7681524755124,26.708562749925257,36.36337068191057,1.438384375204629
2023-01-04,10:00:00,3.308980248526492,1126.3711636773926,285.5725507249331,10.131631706767157,1437.9952549316808,1683.0714132566104,1066.0227158454675,227.72819921993295,820.7018159940992,996.1894871414834,29.673888396991597,40.52968353412831,0.5775813238319802
2023-01-04,11:00:00,0.6355835028602363,1818.677461343247,463.68808234462404,29.379293555470092,1620.6174006935435,517.648906802851,887.3402198899745,252.40855919484648,658.2704696018017,1632.4103002374934,24.9107094333162,59.443001974156566,0.8165574953129231
2023-01-04,12:00:00,3.109823217156622,1917.0980334371154,315.4807191810857,35.056979720873684,828.0708333598088,430.16862942232956,865.2005661001401,331.0890210853143,1524.6043627851861,994.0302863749321,10.961905512836248,67.47531797884331,0.6114963085303702
2023-01-04,13:00:00,3.2518332202674705,1201.1022668748046,299.1250032137161,34.00559427234863,589.9149512919624,1034.5773299377715,1186.646919056201,28.8120243196275,1491.0910896637274,707.3481301780057,28.369338665211902,41.3623627842873,0.9333714737057177
2023-01-04,14:00:00,7.29606178338064,1420.1170838160615,142.18947998265224,20.407584543334906,696.4606144912611,1549.0569061569001,1639.2802230754162,333.9172262817192,1925.9095573698091,1098.560678072456,31.48521630869292,82.39436135854521,1.4411585115232266
2023-01-04,15:00:00,6.3755747135521315,750.5509191381128,362.7120418897176,0.7697445845654238,1408.9954509065383,170.79571122902644,808.9822762827098,316.92087155461536,1594.5176204708619,1969.8716491735704,22.502471818721595,54.80031913831347,1.3492789764760629
2023-01-04,16:00:00,8.872127425763265,1986.7529392054648,428.8412642400902,29.146302840213156,1774.1696093386033,1174.775443294599,1563.944190711152,168.72661604157435,578.0687581341972,838.8221194003638,32.71886716213579,46.03120611247448,1.4182247324200854
2023-01-04,17:00:00,4.722149251619493,847.5075520751651,252.16800300302492,12.655076958980437,567.4952318531366,282.460363539118,531.7247350241245,61.18125675175495,1826.3677608934313,1418.2379884148436,16.81003898015262,61.73382025279241,1.3238769070668415
2023-01-04,18:00:00,1.195942459383017,1914.0976612026884,410.244740370131,22.51271230714452,1601.2268885624694,121.09904910995598,1128.399466975919,63.64901595825975,1794.0127444185887,1149.4595747595595,16.63829773198552,86.22430785993386,0.909543193513789
2023-01-04,19:00:00,7.13244787222995,1474.4699734885526,485.7906615603246,47.879050754190864,1011.9779689250781,152.8507067163239,1663.7975978041802,463.1473985529097,1164.980481159048,606.5368514739899,14.84250963062722,73.56418355373644,0.8667612460166378
2023-01-04,20:00:00,7.607850486168974,1411.6051923182886,181.50658365107563,19.951765882121737,1217.7925548792837,1676.6200110064606,1008.0994336616471,350.8540741884018,1378.7945757918824,1231.8149089970893,21.159842793674855,13.201050442809947,0.7055895253048718
2023-01-04,21:00:00,5.612771975694963,1269.0327665247628,309.3318524778965,41.990080333221336,1893.2893247683485,280.0463430747201,1345.6056521680991,81.00925460995539,1964.1174987087784,1553.2464929724688,35.4103610616725,36.58479285919677,1.7736063123552381
2023-01-04,22:00:00,7.70967179954561,846.0047175766381,214.85518323383022,9.427030287462557,997.9572571037681,138.0451606039693,807.4688492388661,191.22712126827506,1298.4565457722492,1269.829963741728,34.83736186447193,47.643574796097816,1.4247190378118666
2023-01-04,23:00:00,4.937955963643907,764.7920480082623,417.14176761353576,33.62302490125144,1198.0054009092291,903.904779928679,1612.9930866892585,304.3918370727663,1857.9827425641347,1808.1590956198716,21.484726238905115,35.16140577672842,0.7797665187560896
2023-01-05,00:00:00,5.227328293819941,830.7293136052631,331.03734635246303,48.85034772194717,520.5236221410216,1695.7872702869483,578.4186549031394,421.0744184435114,624.5581367152797,933.405524986374,27.6735620794071,66.01500486643653,0.7658140697318593
2023-01-05,01:00:00,4.275410183585496,779.6573932163817,353.8329670201215,5.094655043646839,622.3980800072576,561.6963341541388,1778.8139673132505,40.957245782244094,786.5778030630242,629.3737569559473,31.62448949424747,76.10153198900649,1.809553402289205
2023-01-05,02:00:00,0.2541912674409519,1669.37671035013,419.16566384635763,0.4159971113596006,887.8873867021761,872.3396041755369,797.2945796325023,133.58390310560424,1161.1324151619767,1904.848417487009,17.236203238840687,68.50760761482172,1.614096295644979
2023-01-05,03:00:00,1.0789142699330445,1025.1878887500952,258.38818906498193,21.67913963163072,541.7783612316116,127.84893849931488,1811.597047562496,447.0795153417824,1377.135212505957,1067.2945242923286,15.044232576842411,89.14666294626203,1.4890986198580571
2023-01-05,04:00:00,0.3142918568673425,586.7640148450946,466.03602736281726,4.63127415256836,1447.0629890723765,925.703102563008,1028.7938619507759,24.399464088231912,1724.3417777942004,1364.60832718045,39.16287979636933,31.803811831442328,1.1102961613089497
2023-01-05,05:00:00,6.364104112637804,1953.653945211217,313.211546898456,37.419217483811565,1139.5975352024338,1176.3455072424106,1584.0253617117298,116.67156934106595,1982.3931727147803,1688.0046891952938,28.526719396288556,79.99915960195372,0.8929633464177763
2023-01-05,06:00:00,3.143559810763267,1825.6788274451385,163.1819291341392,45.727433192427945,1322.217804092033,1163.2687548166823,978.8379466792827,480.3316044670237,1083.2772447111747,986.4704958133709,39.44247165500992,71.32981321395889,1.9691761446692357
2023-01-05,07:00:00,5.085706911647028,1891.6284247928195,378.359647267521,21.701048635437942,761.9707788444944,698.232049740012,1858.8675068519713,314.43288633064213,571.1234542101274,1574.2468072664167,20.13267961396687,38.97430060465169,1.6958593625342002
2023-01-05,08:00:00,9.07566473926093,1992.361733969653,417.3045401753018,12.935582107772047,943.8980441549242,665.2897022931143,689.9556882775615,145.60225598600312,1701.7572549429872,703.1282747267421,31.090950999223946,68.72996349255749,0.9526688347044148
2023-01-05,09:00:00,2.4929222914887497,760.8428738292309,226.70467082701066,21.72016595033049,1495.7367122790877,257.91605692636585,767.779683908898,52.15572531000685,1406.571078624212,936.9406208082579,16.67810909623713,18.326076513459757,1.771347194417742
2023-01-05,10:00:00,4.103829230356297,1094.3630283539883,442.8717027995012,36.17239089250005,1947.9540854455997,765.2567252602233,1239.5451877382034,33.53184341466664,797.8142883023024,717.0659542047799,17.836005138217388,73.1466785872442,1.6383979229220222
2023-01-05,11:00:00,7.555511385430487,1637.357713556137,462.45730190630655,0.4527080790185489,575.6251604033138,244.01460430228107,622.9076585572192,137.4776382257251,1242.2426849321303,1716.8458376020367,25.357063638088718,52.586448206968214,0.9456208248169975
2023-01-05,12:00:00,2.2879816549162246,1544.0309270806883,210.7617949511236,29.472699474234858,1835.576481282899,1544.8620921885006,793.9702770526428,443.11319340267704,1613.4653683005865,833.9738528401781,19.588543765242136,33.38321381674025,1.1398292813624595
2023-01-05,13:00:00,0.7697990982879299,730.8438595097825,493.4085890860888,30.664584244368953,1365.3218019668127,1934.2348806089624,1915.6495733180216,219.63855406280456,1655.6176806029657,1576.1053331078153,15.028646915217534,62.462184142734415,0.7789301680865399
2023-01-05,14:00:00,2.8975145291376805,1723.7496874859266,156.28461121950338,31.884412344796775,1345.8793501334355,1941.6451905000783,1964.7344917218306,365.76001719967667,1249.427617998143,1914.9475958684789,17.88642105967978,61.32959989715272,0.666578666567164
2023-01-05,15:00:00,1.6122128725400442,836.660857754991,180.806267360996,12.101103999043861,1250.4178028116405,1736.8886437820179,1064.388993995633,460.7768169823797,957.8217951932887,1291.6583136033155,11.07245183397594,26.758897817567977,1.5841430492595452
2023-01-05,16:00:00,9.29697652342573,835.7264222339346,173.68993569521047,35.70263616890634,604.0911288562751,1221.5446912122572,1884.9290315209034,215.85942156935198,1960.6138730577402,1310.0437883910315,31.132708644324598,12.43179318492209,0.9012677860307999
